"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AW1","AW2","GA1","GA2","GA3","GA4","GE1","GF1","MA1","MW1","MW2","OC1","REM","EQD"
"43302599999","2023-01-03T03:00:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","090,1,N,0015,1","99999,9,9,N","002000,1,9,9","+0200,1","+0190,1","99999,9",,,"04,1,+00366,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00366,1,99,9,99,9","10220,1,99999,9","10,1",,,"MET068METAR VOBG 030300Z 09003KT 2000 BR SCT012 20/19 Q1022 BECMG 3000 BR=",
"43302599999","2023-01-03T03:30:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","110,1,N,0026,1","99999,9,9,N","003000,1,9,9","+0210,1","+0190,1","99999,9",,,"04,1,+00366,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00366,1,99,9,99,9","10230,1,99999,9","10,1",,,"MET068METAR VOBG 030330Z 11005KT 3000 BR SCT012 21/19 Q1023 BECMG 5000 BR=",
"43302599999","2023-01-03T04:00:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","090,1,N,0041,1","99999,9,9,N","005000,1,9,9","+0210,1","+0190,1","99999,9",,,"04,1,+00366,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00366,1,99,9,99,9","10230,1,99999,9","10,1",,,"MET065METAR VOBG 030400Z 09008KT 5000 BR SCT012 21/19 Q1023 BECMG 6000=",
"43302599999","2023-01-03T04:30:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","120,1,N,0036,1","99999,9,9,N","005000,1,9,9","+0220,1","+0190,1","99999,9",,,"04,1,+00366,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00366,1,99,9,99,9","10230,1,99999,9","10,1",,,"MET065METAR VOBG 030430Z 12007KT 5000 BR SCT012 22/19 Q1023 BECMG 6000=",
"43302599999","2023-01-03T05:00:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","110,1,N,0031,1","99999,9,9,N","006000,1,9,9","+0230,1","+0180,1","99999,9",,,"04,1,+00366,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00366,1,99,9,99,9","10230,1,99999,9",,,,"MET057METAR VOBG 030500Z 11006KT 6000 SCT012 23/18 Q1023 NOSIG=",
"43302599999","2023-01-03T05:30:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","080,1,N,0046,1","99999,9,9,N","006000,1,9,9","+0230,1","+0170,1","99999,9",,,"04,1,+00366,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00366,1,99,9,99,9","10220,1,99999,9",,,,"MET057METAR VOBG 030530Z 08009KT 6000 SCT012 23/17 Q1022 NOSIG=",
"43302599999","2023-01-03T06:00:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","090,1,N,0041,1","99999,9,9,N","006000,1,9,9","+0240,1","+0150,1","99999,9",,,"04,1,+00366,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00366,1,99,9,99,9","10220,1,99999,9",,,,"MET057METAR VOBG 030600Z 09008KT 6000 SCT012 24/15 Q1022 NOSIG=",
"43302599999","2023-01-03T06:30:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","080,1,N,0067,1","99999,9,9,N","006000,1,9,9","+0250,1","+0150,1","99999,9",,,"04,1,+00366,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00366,1,99,9,99,9","10210,1,99999,9",,,,"MET057METAR VOBG 030630Z 08013KT 6000 SCT012 25/15 Q1021 NOSIG=",
"43302599999","2023-01-03T07:00:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","070,1,N,0036,1","99999,9,9,N","008000,1,9,9","+0260,1","+0170,1","99999,9",,,"04,1,+00366,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00366,1,99,9,99,9","10210,1,99999,9",,,,"MET057METAR VOBG 030700Z 07007KT 8000 SCT012 26/17 Q1021 NOSIG=",
"43302599999","2023-01-03T07:30:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","100,1,N,0041,1","99999,9,9,N","008000,1,9,9","+0250,1","+0160,1","99999,9",,,"04,1,+00366,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00366,1,99,9,99,9","10200,1,99999,9",,,,"MET057METAR VOBG 030730Z 10008KT 8000 SCT012 25/16 Q1020 NOSIG=",
"43302599999","2023-01-03T08:00:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","080,1,N,0031,1","99999,9,9,N","008000,1,9,9","+0260,1","+0150,1","99999,9",,,"04,1,+00366,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00366,1,99,9,99,9","10190,1,99999,9",,,,"MET057METAR VOBG 030800Z 08006KT 8000 SCT012 26/15 Q1019 NOSIG=",
"43302599999","2023-01-03T08:30:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","070,1,N,0021,1","99999,9,9,N","008000,1,9,9","+0260,1","+0150,1","99999,9",,,"04,1,+00366,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00366,1,99,9,99,9","10190,1,99999,9",,,,"MET057METAR VOBG 030830Z 07004KT 8000 SCT012 26/15 Q1019 NOSIG=",
"43302599999","2023-01-03T09:00:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","060,1,N,0026,1","99999,9,9,N","008000,1,9,9","+0260,1","+0150,1","99999,9",,,"04,1,+00366,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00366,1,99,9,99,9","10180,1,99999,9",,,,"MET057METAR VOBG 030900Z 06005KT 8000 SCT012 26/15 Q1018 NOSIG=",
"43302599999","2023-01-03T09:30:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","080,1,N,0036,1","99999,9,9,N","008000,1,9,9","+0260,1","+0150,1","99999,9",,,"04,1,+00366,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00366,1,99,9,99,9","10180,1,99999,9",,,,"MET057METAR VOBG 030930Z 08007KT 8000 SCT012 26/15 Q1018 NOSIG=",
"43302599999","2023-01-03T10:00:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","130,1,N,0041,1","99999,9,9,N","008000,1,9,9","+0260,1","+0150,1","99999,9",,,"04,1,+00366,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00366,1,99,9,99,9","10180,1,99999,9",,,,"MET057METAR VOBG 031000Z 13008KT 8000 SCT012 26/15 Q1018 NOSIG=",
"43302599999","2023-01-03T10:30:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","090,1,N,0031,1","99999,9,9,N","006000,1,9,9","+0250,1","+0150,1","99999,9",,,"04,1,+00366,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00366,1,99,9,99,9","10180,1,99999,9",,,,"MET057METAR VOBG 031030Z 09006KT 6000 SCT012 25/15 Q1018 NOSIG=",
"43302599999","2023-01-03T11:00:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","090,1,N,0026,1","99999,9,9,N","006000,1,9,9","+0250,1","+0140,1","99999,9",,,"04,1,+00366,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00366,1,99,9,99,9","10180,1,99999,9",,,,"MET057METAR VOBG 031100Z 09005KT 6000 SCT012 25/14 Q1018 NOSIG=",
"43302599999","2023-01-03T11:30:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","070,1,N,0031,1","99999,9,9,N","006000,1,9,9","+0250,1","+0140,1","99999,9",,,"04,1,+00366,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00366,1,99,9,99,9","10180,1,99999,9",,,,"MET057METAR VOBG 031130Z 07006KT 6000 SCT012 25/14 Q1018 NOSIG=",
"43302599999","2023-01-03T12:00:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","090,1,N,0041,1","99999,9,9,N","006000,1,9,9","+0240,1","+0140,1","99999,9",,,"04,1,+00366,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00366,1,99,9,99,9","10180,1,99999,9",,,,"MET057METAR VOBG 031200Z 09008KT 6000 SCT012 24/14 Q1018 NOSIG=",
"43302599999","2023-01-03T13:00:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","070,1,N,0031,1","99999,9,9,N","006000,1,9,9","+0220,1","+0150,1","99999,9",,,"02,1,+00366,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00366,1,99,9,99,9","10190,1,99999,9",,,,"MET057METAR VOBG 031300Z 07006KT 6000 FEW012 22/15 Q1019 NOSIG=",
"43302599999","2023-01-03T14:00:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","110,1,N,0021,1","99999,9,9,N","006000,1,9,9","+0210,1","+0150,1","99999,9",,,"02,1,+00366,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00366,1,99,9,99,9","10200,1,99999,9",,,,"MET057METAR VOBG 031400Z 11004KT 6000 FEW012 21/15 Q1020 NOSIG=",
"43302599999","2023-01-03T15:00:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","080,1,N,0015,1","99999,9,9,N","006000,1,9,9","+0200,1","+0150,1","99999,9",,,"02,1,+00366,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00366,1,99,9,99,9","10200,1,99999,9",,,,"MET057METAR VOBG 031500Z 08003KT 6000 FEW012 20/15 Q1020 NOSIG=",
"43302599999","2023-01-03T16:00:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","090,1,N,0031,1","99999,9,9,N","006000,1,9,9","+0200,1","+0150,1","99999,9",,,"02,1,+00366,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00366,1,99,9,99,9","10210,1,99999,9",,,,"MET057METAR VOBG 031600Z 09006KT 6000 FEW012 20/15 Q1021 NOSIG=",
"43302599999","2023-01-03T17:00:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","100,1,N,0036,1","99999,9,9,N","006000,1,9,9","+0190,1","+0160,1","99999,9",,,"02,1,+00366,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00366,1,99,9,99,9","10210,1,99999,9",,,,"MET057METAR VOBG 031700Z 10007KT 6000 FEW012 19/16 Q1021 NOSIG=",
"43302599999","2023-01-03T18:00:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","110,1,N,0031,1","99999,9,9,N","006000,1,9,9","+0190,1","+0160,1","99999,9",,,"02,1,+00366,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00366,1,99,9,99,9","10210,1,99999,9",,,,"MET057METAR VOBG 031800Z 11006KT 6000 FEW012 19/16 Q1021 NOSIG=",
"43302599999","2023-01-04T00:00:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","100,1,N,0021,1","99999,9,9,N","004000,1,9,9","+0170,1","+0160,1","99999,9",,,"04,1,+00244,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00244,1,99,9,99,9","10200,1,99999,9","10,1",,,"MET060METAR VOBG 040000Z 10004KT 4000 BR SCT008 17/16 Q1020 NOSIG=",
"43302599999","2023-01-04T00:30:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","080,1,N,0015,1","99999,9,9,N","003000,1,9,9","+0170,1","+0160,1","99999,9",,,"04,1,+00244,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00244,1,99,9,99,9","10200,1,99999,9","10,1",,,"MET068METAR VOBG 040030Z 08003KT 3000 BR SCT008 17/16 Q1020 TEMPO 2000 BR=",
"43302599999","2023-01-04T01:00:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","090,1,N,0026,1","00366,1,C,N","003000,1,9,9","+0170,1","+0160,1","99999,9",,,"04,1,+00244,1,99,9","04,1,+00366,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00244,1,99,9,99,9","10200,1,99999,9","10,1",,,"MET075METAR VOBG 040100Z 09005KT 3000 BR SCT008 SCT012 17/16 Q1020 TEMPO 2000 BR=",
"43302599999","2023-01-04T01:30:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","100,1,N,0036,1","00366,1,C,N","002000,1,9,9","+0170,1","+0160,1","99999,9",,,"04,1,+00244,1,99,9","04,1,+00366,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00244,1,99,9,99,9","10200,1,99999,9","10,1",,,"MET075METAR VOBG 040130Z 10007KT 2000 BR SCT008 SCT012 17/16 Q1020 TEMPO 1500 BR=",
"43302599999","2023-01-04T02:00:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","090,1,N,0021,1","00366,1,C,N","002500,1,9,9","+0170,1","+0170,1","99999,9",,,"04,1,+00244,1,99,9","04,1,+00366,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00244,1,99,9,99,9","10210,1,99999,9","10,1",,,"MET067METAR VOBG 040200Z 09004KT 2500 BR SCT008 SCT012 17/17 Q1021 NOSIG=",
"43302599999","2023-01-04T02:30:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","100,1,N,0036,1","00366,1,C,N","002000,1,9,9","+0180,1","+0170,1","99999,9",,,"04,1,+00244,1,99,9","04,1,+00366,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00244,1,99,9,99,9","10210,1,99999,9","10,1",,,"MET067METAR VOBG 040230Z 10007KT 2000 BR SCT008 SCT012 18/17 Q1021 NOSIG=",
"43302599999","2023-01-04T03:00:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","090,1,N,0031,1","00366,1,C,N","002500,1,9,9","+0190,1","+0170,1","99999,9",,,"04,1,+00244,1,99,9","04,1,+00366,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00244,1,99,9,99,9","10220,1,99999,9","10,1",,,"MET071METAR COR VOBG 040300Z 09006KT 2500 BR SCT008 SCT012 19/17 Q1022 NOSIG=",
"43302599999","2023-01-04T03:30:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","070,1,N,0031,1","99999,9,9,N","002500,1,9,9","+0200,1","+0180,1","99999,9",,,"04,1,+00366,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00366,1,99,9,99,9","10220,1,99999,9","10,1",,,"MET060METAR VOBG 040330Z 07006KT 2500 BR SCT012 20/18 Q1022 NOSIG=",
"43302599999","2023-01-04T04:00:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","090,1,N,0031,1","99999,9,9,N","003000,1,9,9","+0210,1","+0190,1","99999,9",,,"04,1,+00366,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00366,1,99,9,99,9","10220,1,99999,9","10,1",,,"MET068METAR VOBG 040400Z 09006KT 3000 BR SCT012 21/19 Q1022 BECMG 4000 BR=",
"43302599999","2023-01-04T04:30:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","100,1,N,0026,1","99999,9,9,N","004000,1,9,9","+0220,1","+0180,1","99999,9",,,"04,1,+00366,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00366,1,99,9,99,9","10220,1,99999,9","10,1",,,"MET068METAR VOBG 040430Z 10005KT 4000 BR SCT012 22/18 Q1022 BECMG 5000 HZ=",
"43302599999","2023-01-04T05:00:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","090,1,N,0041,1","99999,9,9,N","005000,1,9,9","+0220,1","+0170,1","99999,9",,,"04,1,+00366,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00366,1,99,9,99,9","10220,1,99999,9","05,1",,,"MET060METAR VOBG 040500Z 09008KT 5000 HZ SCT012 22/17 Q1022 NOSIG=",
"43302599999","2023-01-04T05:30:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","090,1,N,0051,1","00549,1,C,N","005000,1,9,9","+0230,1","+0170,1","99999,9",,,"02,1,+00366,1,99,9","04,1,+00549,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00366,1,99,9,99,9","10210,1,99999,9","05,1",,,"MET067METAR VOBG 040530Z 09010KT 5000 HZ FEW012 SCT018 23/17 Q1021 NOSIG=",
"43302599999","2023-01-04T06:00:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","100,1,N,0041,1","00549,1,C,N","006000,1,9,9","+0250,1","+0160,1","99999,9",,,"02,1,+00366,1,99,9","04,1,+00549,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00366,1,99,9,99,9","10210,1,99999,9",,,,"MET064METAR VOBG 040600Z 10008KT 6000 FEW012 SCT018 25/16 Q1021 NOSIG=",
"43302599999","2023-01-04T06:30:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","100,1,N,0046,1","00549,1,C,N","006000,1,9,9","+0250,1","+0150,1","99999,9",,,"04,1,+00366,1,99,9","04,1,+00549,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00366,1,99,9,99,9","10200,1,99999,9",,,,"MET064METAR VOBG 040630Z 10009KT 6000 SCT012 SCT018 25/15 Q1020 NOSIG=",
"43302599999","2023-01-04T07:00:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","080,1,N,0046,1","00549,1,C,N","006000,1,9,9","+0250,1","+0150,1","99999,9",,,"02,1,+00366,1,99,9","04,1,+00549,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00366,1,99,9,99,9","10190,1,99999,9",,,,"MET064METAR VOBG 040700Z 08009KT 6000 FEW012 SCT018 25/15 Q1019 NOSIG=",
"43302599999","2023-01-04T07:30:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","080,1,N,0051,1","00549,1,C,N","006000,1,9,9","+0250,1","+0150,1","99999,9",,,"02,1,+00366,1,99,9","04,1,+00549,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00366,1,99,9,99,9","10190,1,99999,9",,,,"MET064METAR VOBG 040730Z 08010KT 6000 FEW012 SCT018 25/15 Q1019 NOSIG=",
"43302599999","2023-01-04T08:00:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","090,1,N,0041,1","00549,1,C,N","006000,1,9,9","+0260,1","+0150,1","99999,9",,,"02,1,+00366,1,99,9","04,1,+00549,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00366,1,99,9,99,9","10180,1,99999,9",,,,"MET064METAR VOBG 040800Z 09008KT 6000 FEW012 SCT018 26/15 Q1018 NOSIG=",
"43302599999","2023-01-04T08:30:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","090,1,N,0041,1","00549,1,C,N","006000,1,9,9","+0250,1","+0150,1","99999,9",,,"02,1,+00366,1,99,9","04,1,+00549,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00366,1,99,9,99,9","10170,1,99999,9",,,,"MET064METAR VOBG 040830Z 09008KT 6000 FEW012 SCT018 25/15 Q1017 NOSIG=",
"43302599999","2023-01-04T09:00:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","080,1,N,0046,1","99999,9,9,N","006000,1,9,9","+0250,1","+0140,1","99999,9",,,"04,1,+00366,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00366,1,99,9,99,9","10170,1,99999,9",,,,"MET057METAR VOBG 040900Z 08009KT 6000 SCT012 25/14 Q1017 NOSIG=",
"43302599999","2023-01-04T09:30:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","090,1,N,0046,1","99999,9,9,N","006000,1,9,9","+0260,1","+0140,1","99999,9",,,"04,1,+00366,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00366,1,99,9,99,9","10170,1,99999,9",,,,"MET057METAR VOBG 040930Z 09009KT 6000 SCT012 26/14 Q1017 NOSIG=",
"43302599999","2023-01-04T10:00:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","100,1,N,0031,1","99999,9,9,N","006000,1,9,9","+0260,1","+0140,1","99999,9",,,"04,1,+00366,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00366,1,99,9,99,9","10160,1,99999,9",,,,"MET057METAR VOBG 041000Z 10006KT 6000 SCT012 26/14 Q1016 NOSIG=",
"43302599999","2023-01-04T10:30:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","100,1,N,0051,1","99999,9,9,N","006000,1,9,9","+0250,1","+0140,1","99999,9",,,"04,1,+00366,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00366,1,99,9,99,9","10160,1,99999,9",,,,"MET057METAR VOBG 041030Z 10010KT 6000 SCT012 25/14 Q1016 NOSIG=",
"43302599999","2023-01-04T11:00:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","090,1,N,0046,1","99999,9,9,N","006000,1,9,9","+0250,1","+0150,1","99999,9",,,"04,1,+00366,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00366,1,99,9,99,9","10160,1,99999,9",,,,"MET057METAR VOBG 041100Z 09009KT 6000 SCT012 25/15 Q1016 NOSIG=",
"43302599999","2023-01-04T11:30:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","100,1,N,0046,1","99999,9,9,N","006000,1,9,9","+0240,1","+0150,1","99999,9",,,"04,1,+00366,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00366,1,99,9,99,9","10160,1,99999,9",,,,"MET057METAR VOBG 041130Z 10009KT 6000 SCT012 24/15 Q1016 NOSIG=",
"43302599999","2023-01-04T12:00:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","090,1,N,0041,1","99999,9,9,N","006000,1,9,9","+0240,1","+0140,1","99999,9",,,"02,1,+00366,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00366,1,99,9,99,9","10170,1,99999,9",,,,"MET057METAR VOBG 041200Z 09008KT 6000 FEW012 24/14 Q1017 NOSIG=",
"43302599999","2023-01-04T13:00:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","100,1,N,0031,1","99999,9,9,N","006000,1,9,9","+0220,1","+0140,1","99999,9",,,"02,1,+00366,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00366,1,99,9,99,9","10170,1,99999,9",,,,"MET057METAR VOBG 041300Z 10006KT 6000 FEW012 22/14 Q1017 NOSIG=",
"43302599999","2023-01-04T14:00:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","090,1,N,0036,1","99999,9,9,N","006000,1,9,9","+0210,1","+0140,1","99999,9",,,"02,1,+00366,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00366,1,99,9,99,9","10180,1,99999,9",,,,"MET057METAR VOBG 041400Z 09007KT 6000 FEW012 21/14 Q1018 NOSIG=",
"43302599999","2023-01-04T15:00:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","080,1,N,0041,1","22000,1,9,N","006000,1,9,9","+0200,1","+0150,1","99999,9",,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10190,1,99999,9",,,,"MET054METAR VOBG 041500Z 08008KT 6000 NSC 20/15 Q1019 NOSIG=",
"43302599999","2023-01-04T16:00:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","090,1,N,0051,1","22000,1,9,N","006000,1,9,9","+0200,1","+0150,1","99999,9",,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10200,1,99999,9",,,,"MET054METAR VOBG 041600Z 09010KT 6000 NSC 20/15 Q1020 NOSIG=",
"43302599999","2023-01-04T17:00:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","090,1,N,0036,1","22000,1,9,N","006000,1,9,9","+0190,1","+0160,1","99999,9",,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10200,1,99999,9",,,,"MET054METAR VOBG 041700Z 09007KT 6000 NSC 19/16 Q1020 NOSIG=",
"43302599999","2023-01-04T18:00:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","080,1,N,0046,1","99999,9,9,N","005000,1,9,9","+0180,1","+0170,1","99999,9",,,"02,1,+00305,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00305,1,99,9,99,9","10190,1,99999,9","10,1",,,"MET060METAR VOBG 041800Z 08009KT 5000 BR FEW010 18/17 Q1019 NOSIG=",
"43302599999","2023-01-05T00:00:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","100,1,N,0046,1","99999,9,9,N","004000,1,9,9","+0160,1","+0160,1","99999,9",,,"02,1,+00244,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00244,1,99,9,99,9","10180,1,99999,9","10,1",,,"MET068METAR VOBG 050000Z 10009KT 4000 BR FEW008 16/16 Q1018 TEMPO 3000 BR=",
"43302599999","2023-01-05T00:30:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","090,1,N,0041,1","00366,1,C,N","003000,1,9,9","+0170,1","+0160,1","99999,9",,,"04,1,+00244,1,99,9","04,1,+00366,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00244,1,99,9,99,9","10190,1,99999,9","10,1",,,"MET075METAR VOBG 050030Z 09008KT 3000 BR SCT008 SCT012 17/16 Q1019 TEMPO 2000 BR=",
"43302599999","2023-01-05T01:00:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","090,1,N,0036,1","00366,1,C,N","002000,1,9,9","+0170,1","+0160,1","99999,9",,,"04,1,+00244,1,99,9","04,1,+00366,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00244,1,99,9,99,9","10190,1,99999,9","10,1",,,"MET075METAR VOBG 050100Z 09007KT 2000 BR SCT008 SCT012 17/16 Q1019 TEMPO 1500 BR=",
