candidate,threshold,k,n,eligible,tp,fp,fn,tn,precision,recall,f1,predicted_incidents,true_positive_predicted_incidents,false_positive_predicted_incidents,true_fault_episodes,detected_fault_episodes,incident_precision,episode_recall,incident_f1,false_alert_incidents_per_station_day,observed_station_days,median_detection_latency_minutes,p90_detection_latency_minutes,rows,stations,fault_rows,weather_rows,fault_auprc,brier_score,ece_10_bin,weather_rows_flagged_as_fault,weather_false_fault_rate,persistence_k,persistence_n
blend_75tcn,0.12000000000000001,3,5,False,61,16,371,60153,0.7922077922077922,0.1412037037037037,0.23968565815324164,5,3,2,38,3,0.6,0.07894736842105263,0.1395348837209302,0.0008156606851549756,2452,660.0,852.0,60601,20,432,160,0.5188870007146993,0.006266272745651317,0.0021080555781344463,0,0.0,3,5
blend_75tcn,0.13999999999999999,1,1,True,76,5,356,60164,0.9382716049382716,0.17592592592592593,0.29629629629629634,15,14,1,38,14,0.9333333333333333,0.3684210526315789,0.5283018867924527,0.0004078303425774878,2452,0.0,579.0000000000002,60601,20,432,160,0.5188870007146993,0.006266272745651317,0.0021080555781344463,0,0.0,1,1
blend_75tcn,0.13999999999999999,2,3,True,62,8,370,60161,0.8857142857142857,0.14351851851851852,0.247011952191235,4,4,0,38,4,1.0,0.10526315789473684,0.1904761904761905,0.0,2452,555.0,837.0,60601,20,432,160,0.5188870007146993,0.006266272745651317,0.0021080555781344463,0,0.0,2,3
blend_75tcn,0.13999999999999999,3,5,False,58,10,374,60159,0.8529411764705882,0.13425925925925927,0.232,3,2,1,38,2,0.6666666666666666,0.05263157894736842,0.09756097560975609,0.0004078303425774878,2452,585.0,693.0,60601,20,432,160,0.5188870007146993,0.006266272745651317,0.0021080555781344463,0,0.0,3,5
blend_75tcn,0.16,1,1,True,72,3,360,60166,0.96,0.16666666666666666,0.2840236686390532,14,13,1,38,13,0.9285714285714286,0.34210526315789475,0.5,0.0004078303425774878,2452,0.0,660.0000000000002,60601,20,432,160,0.5188870007146993,0.006266272745651317,0.0021080555781344463,0,0.0,1,1
blend_75tcn,0.16,2,3,True,59,8,373,60161,0.8805970149253731,0.13657407407407407,0.23647294589178358,4,4,0,38,4,1.0,0.10526315789473684,0.1904761904761905,0.0,2452,600.0,855.0,60601,20,432,160,0.5188870007146993,0.006266272745651317,0.0021080555781344463,0,0.0,2,3
blend_75tcn,0.16,3,5,False,55,9,377,60160,0.859375,0.12731481481481483,0.22177419354838712,3,2,1,38,2,0.6666666666666666,0.05263157894736842,0.09756097560975609,0.0004078303425774878,2452,630.0,750.0,60601,20,432,160,0.5188870007146993,0.006266272745651317,0.0021080555781344463,0,0.0,3,5
blend_75tcn,0.18,1,1,True,55,2,377,60167,0.9649122807017544,0.12731481481481483,0.22494887525562374,19,17,2,38,13,0.8947368421052632,0.34210526315789475,0.49496080627099664,0.0008156606851549756,2452,0.0,666.0000000000002,60601,20,432,160,0.5188870007146993,0.006266272745651317,0.0021080555781344463,0,0.0,1,1
blend_75tcn,0.18,2,3,True,41,4,391,60165,0.9111111111111111,0.09490740740740741,0.17190775681341722,6,5,1,38,3,0.8333333333333334,0.07894736842105263,0.14423076923076922,0.0004078303425774878,2452,480.0,912.0,60601,20,432,160,0.5188870007146993,0.006266272745651317,0.0021080555781344463,0,0.0,2,3
blend_75tcn,0.18,3,5,False,38,5,394,60164,0.8837209302325582,0.08796296296296297,0.16,4,3,1,38,2,0.75,0.05263157894736842,0.09836065573770492,0.0004078303425774878,2452,885.0,1137.0,60601,20,432,160,0.5188870007146993,0.006266272745651317,0.0021080555781344463,0,0.0,3,5
blend_75tcn,0.19999999999999998,1,1,True,40,1,392,60168,0.975609756097561,0.09259259259259259,0.16913319238900631,13,12,1,38,9,0.9230769230769231,0.23684210526315788,0.37696335078534027,0.0004078303425774878,2452,0.0,588.0000000000001,60601,20,432,160,0.5188870007146993,0.006266272745651317,0.0021080555781344463,0,0.0,1,1
blend_75tcn,0.19999999999999998,2,3,True,33,3,399,60166,0.9166666666666666,0.0763888888888889,0.14102564102564102,4,4,0,38,3,1.0,0.07894736842105263,0.14634146341463414,0.0,2452,480.0,1032.0,60601,20,432,160,0.5188870007146993,0.006266272745651317,0.0021080555781344463,0,0.0,2,3
blend_75tcn,0.19999999999999998,3,5,False,30,4,402,60165,0.8823529411764706,0.06944444444444445,0.12875536480686697,4,3,1,38,2,0.75,0.05263157894736842,0.09836065573770492,0.0004078303425774878,2452,900.0,1140.0,60601,20,432,160,0.5188870007146993,0.006266272745651317,0.0021080555781344463,0,0.0,3,5
blend_75tcn,0.22,1,1,True,33,1,399,60168,0.9705882352941176,0.0763888888888889,0.14163090128755365,11,10,1,38,9,0.9090909090909091,0.23684210526315788,0.3757828810020877,0.0004078303425774878,2452,0.0,618.0000000000001,60601,20,432,160,0.5188870007146993,0.006266272745651317,0.0021080555781344463,0,0.0,1,1
blend_75tcn,0.22,2,3,True,24,3,408,60166,0.8888888888888888,0.05555555555555555,0.10457516339869281,3,3,0,38,3,1.0,0.07894736842105263,0.14634146341463414,0.0,2452,870.0,1134.0,60601,20,432,160,0.5188870007146993,0.006266272745651317,0.0021080555781344463,0,0.0,2,3
blend_75tcn,0.22,3,5,False,22,4,410,60165,0.8461538461538461,0.05092592592592592,0.09606986899563318,3,2,1,38,2,0.6666666666666666,0.05263157894736842,0.09756097560975609,0.0004078303425774878,2452,1065.0,1197.0,60601,20,432,160,0.5188870007146993,0.006266272745651317,0.0021080555781344463,0,0.0,3,5
blend_75tcn,0.24,1,1,True,27,1,405,60168,0.9642857142857143,0.0625,0.11739130434782608,10,9,1,38,8,0.9,0.21052631578947367,0.34123222748815163,0.0004078303425774878,2452,0.0,722.9999999999999,60601,20,432,160,0.5188870007146993,0.006266272745651317,0.0021080555781344463,0,0.0,1,1
blend_75tcn,0.24,2,3,True,18,3,414,60166,0.8571428571428571,0.041666666666666664,0.07947019867549669,2,2,0,38,2,1.0,0.05263157894736842,0.1,0.0,2452,480.0,840.0,60601,20,432,160,0.5188870007146993,0.006266272745651317,0.0021080555781344463,0,0.0,2,3
blend_75tcn,0.24,3,5,False,16,4,416,60165,0.8,0.037037037037037035,0.07079646017699115,2,1,1,38,1,0.5,0.02631578947368421,0.05,0.0004078303425774878,2452,960.0,960.0,60601,20,432,160,0.5188870007146993,0.006266272745651317,0.0021080555781344463,0,0.0,3,5
blend_75tcn,0.26,1,1,True,21,1,411,60168,0.9545454545454546,0.04861111111111111,0.09251101321585903,8,7,1,38,7,0.875,0.18421052631578946,0.30434782608695654,0.0004078303425774878,2452,0.0,408.00000000000034,60601,20,432,160,0.5188870007146993,0.006266272745651317,0.0021080555781344463,0,0.0,1,1
blend_75tcn,0.26,2,3,True,14,3,418,60166,0.8235294117647058,0.032407407407407406,0.06236080178173719,2,2,0,38,2,1.0,0.05263157894736842,0.1,0.0,2452,540.0,948.0,60601,20,432,160,0.5188870007146993,0.006266272745651317,0.0021080555781344463,0,0.0,2,3
blend_75tcn,0.26,3,5,False,12,4,420,60165,0.75,0.027777777777777776,0.05357142857142857,2,1,1,38,1,0.5,0.02631578947368421,0.05,0.0004078303425774878,2452,1080.0,1080.0,60601,20,432,160,0.5188870007146993,0.006266272745651317,0.0021080555781344463,0,0.0,3,5
blend_75tcn,0.28,1,1,True,20,1,412,60168,0.9523809523809523,0.046296296296296294,0.08830022075055188,8,7,1,38,7,0.875,0.18421052631578946,0.30434782608695654,0.0004078303425774878,2452,0.0,420.0000000000004,60601,20,432,160,0.5188870007146993,0.006266272745651317,0.0021080555781344463,0,0.0,1,1
blend_75tcn,0.28,2,3,True,13,3,419,60166,0.8125,0.03009259259259259,0.05803571428571428,2,2,0,38,2,1.0,0.05263157894736842,0.1,0.0,2452,555.0,975.0,60601,20,432,160,0.5188870007146993,0.006266272745651317,0.0021080555781344463,0,0.0,2,3
blend_75tcn,0.28,3,5,False,11,4,421,60165,0.7333333333333333,0.02546296296296296,0.049217002237136466,2,1,1,38,1,0.5,0.02631578947368421,0.05,0.0004078303425774878,2452,1110.0,1110.0,60601,20,432,160,0.5188870007146993,0.006266272745651317,0.0021080555781344463,0,0.0,3,5
blend_75tcn,0.30000000000000004,1,1,True,17,0,415,60169,1.0,0.03935185185185185,0.0757238307349666,6,6,0,38,6,1.0,0.15789473684210525,0.2727272727272727,0.0,2452,0.0,555.0,60601,20,432,160,0.5188870007146993,0.006266272745651317,0.0021080555781344463,0,0.0,1,1
blend_75tcn,0.30000000000000004,2,3,True,11,2,421,60167,0.8461538461538461,0.02546296296296296,0.04943820224719101,2,2,0,38,2,1.0,0.05263157894736842,0.1,0.0,2452,585.0,1029.0,60601,20,432,160,0.5188870007146993,0.006266272745651317,0.0021080555781344463,0,0.0,2,3
blend_75tcn,0.30000000000000004,3,5,True,9,2,423,60167,0.8181818181818182,0.020833333333333332,0.04063205417607223,1,1,0,38,1,1.0,0.02631578947368421,0.05128205128205127,0.0,2452,1170.0,1170.0,60601,20,432,160,0.5188870007146993,0.006266272745651317,0.0021080555781344463,0,0.0,3,5
blend_75tcn,0.32,1,1,True,16,0,416,60169,1.0,0.037037037037037035,0.07142857142857142,6,6,0,38,6,1.0,0.15789473684210525,0.2727272727272727,0.0,2452,0.0,570.0,60601,20,432,160,0.5188870007146993,0.006266272745651317,0.0021080555781344463,0,0.0,1,1
blend_75tcn,0.32,2,3,True,10,2,422,60167,0.8333333333333334,0.023148148148148147,0.04504504504504504,2,2,0,38,2,1.0,0.05263157894736842,0.1,0.0,2452,600.0,1056.0,60601,20,432,160,0.5188870007146993,0.006266272745651317,0.0021080555781344463,0,0.0,2,3
blend_75tcn,0.32,3,5,True,8,2,424,60167,0.8,0.018518518518518517,0.03619909502262444,1,1,0,38,1,1.0,0.02631578947368421,0.05128205128205127,0.0,2452,1200.0,1200.0,60601,20,432,160,0.5188870007146993,0.006266272745651317,0.0021080555781344463,0,0.0,3,5
blend_75tcn,0.34,1,1,True,16,0,416,60169,1.0,0.037037037037037035,0.07142857142857142,6,6,0,38,6,1.0,0.15789473684210525,0.2727272727272727,0.0,2452,0.0,570.0,60601,20,432,160,0.5188870007146993,0.006266272745651317,0.0021080555781344463,0,0.0,1,1
blend_75tcn,0.34,2,3,True,10,2,422,60167,0.8333333333333334,0.023148148148148147,0.04504504504504504,2,2,0,38,2,1.0,0.05263157894736842,0.1,0.0,2452,600.0,1056.0,60601,20,432,160,0.5188870007146993,0.006266272745651317,0.0021080555781344463,0,0.0,2,3
blend_75tcn,0.34,3,5,True,8,2,424,60167,0.8,0.018518518518518517,0.03619909502262444,1,1,0,38,1,1.0,0.02631578947368421,0.05128205128205127,0.0,2452,1200.0,1200.0,60601,20,432,160,0.5188870007146993,0.006266272745651317,0.0021080555781344463,0,0.0,3,5
blend_75tcn,0.36000000000000004,1,1,True,14,0,418,60169,1.0,0.032407407407407406,0.06278026905829596,6,6,0,38,6,1.0,0.15789473684210525,0.2727272727272727,0.0,2452,0.0,600.0,60601,20,432,160,0.5188870007146993,0.006266272745651317,0.0021080555781344463,0,0.0,1,1
blend_75tcn,0.36000000000000004,2,3,True,8,2,424,60167,0.8,0.018518518518518517,0.03619909502262444,2,2,0,38,2,1.0,0.05263157894736842,0.1,0.0,2452,630.0,1110.0,60601,20,432,160,0.5188870007146993,0.006266272745651317,0.0021080555781344463,0,0.0,2,3
blend_75tcn,0.36000000000000004,3,5,True,6,2,426,60167,0.75,0.013888888888888888,0.02727272727272727,1,1,0,38,1,1.0,0.02631578947368421,0.05128205128205127,0.0,2452,1260.0,1260.0,60601,20,432,160,0.5188870007146993,0.006266272745651317,0.0021080555781344463,0,0.0,3,5
blend_75tcn,0.38,1,1,True,12,0,420,60169,1.0,0.027777777777777776,0.05405405405405406,5,5,0,38,5,1.0,0.13157894736842105,0.23255813953488372,0.0,2452,0.0,738.0000000000001,60601,20,432,160,0.5188870007146993,0.006266272745651317,0.0021080555781344463,0,0.0,1,1
blend_75tcn,0.38,2,3,True,7,2,425,60167,0.7777777777777778,0.016203703703703703,0.031746031746031744,2,2,0,38,2,1.0,0.05263157894736842,0.1,0.0,2452,645.0,1137.0,60601,20,432,160,0.5188870007146993,0.006266272745651317,0.0021080555781344463,0,0.0,2,3
blend_75tcn,0.38,3,5,True,5,2,427,60167,0.7142857142857143,0.011574074074074073,0.02277904328018223,1,1,0,38,1,1.0,0.02631578947368421,0.05128205128205127,0.0,2452,1290.0,1290.0,60601,20,432,160,0.5188870007146993,0.006266272745651317,0.0021080555781344463,0,0.0,3,5
blend_75tcn,0.4,1,1,True,9,0,423,60169,1.0,0.020833333333333332,0.04081632653061225,5,5,0,38,5,1.0,0.13157894736842105,0.23255813953488372,0.0,2452,0.0,774.0000000000001,60601,20,432,160,0.5188870007146993,0.006266272745651317,0.0021080555781344463,0,0.0,1,1
blend_75tcn,0.4,2,3,True,5,1,427,60168,0.8333333333333334,0.011574074074074073,0.0228310502283105,2,2,0,38,2,1.0,0.05263157894736842,0.1,0.0,2452,675.0,1191.0,60601,20,432,160,0.5188870007146993,0.006266272745651317,0.0021080555781344463,0,0.0,2,3
blend_75tcn,0.4,3,5,True,3,1,429,60168,0.75,0.006944444444444444,0.013761467889908256,1,1,0,38,1,1.0,0.02631578947368421,0.05128205128205127,0.0,2452,1350.0,1350.0,60601,20,432,160,0.5188870007146993,0.006266272745651317,0.0021080555781344463,0,0.0,3,5
blend_75tcn,0.42000000000000004,1,1,True,5,0,427,60169,1.0,0.011574074074074073,0.022883295194508005,4,4,0,38,4,1.0,0.10526315789473684,0.1904761904761905,0.0,2452,0.0,0.0,60601,20,432,160,0.5188870007146993,0.006266272745651317,0.0021080555781344463,0,0.0,1,1
blend_75tcn,0.42000000000000004,2,3,True,1,1,431,60168,0.5,0.0023148148148148147,0.004608294930875576,1,1,0,38,1,1.0,0.02631578947368421,0.05128205128205127,0.0,2452,30.0,30.0,60601,20,432,160,0.5188870007146993,0.006266272745651317,0.0021080555781344463,0,0.0,2,3
blend_75tcn,0.42000000000000004,3,5,False,0,0,432,60169,0.0,0.0,0.0,0,0,0,38,0,0.0,0.0,0.0,0.0,2452,,,60601,20,432,160,0.5188870007146993,0.006266272745651317,0.0021080555781344463,0,0.0,3,5
blend_75tcn,0.44,1,1,True,5,0,427,60169,1.0,0.011574074074074073,0.022883295194508005,4,4,0,38,4,1.0,0.10526315789473684,0.1904761904761905,0.0,2452,0.0,0.0,60601,20,432,160,0.5188870007146993,0.006266272745651317,0.0021080555781344463,0,0.0,1,1
blend_75tcn,0.44,2,3,True,1,1,431,60168,0.5,0.0023148148148148147,0.004608294930875576,1,1,0,38,1,1.0,0.02631578947368421,0.05128205128205127,0.0,2452,30.0,30.0,60601,20,432,160,0.5188870007146993,0.006266272745651317,0.0021080555781344463,0,0.0,2,3
blend_75tcn,0.44,3,5,False,0,0,432,60169,0.0,0.0,0.0,0,0,0,38,0,0.0,0.0,0.0,0.0,2452,,,60601,20,432,160,0.5188870007146993,0.006266272745651317,0.0021080555781344463,0,0.0,3,5
blend_75tcn,0.46,1,1,True,5,0,427,60169,1.0,0.011574074074074073,0.022883295194508005,4,4,0,38,4,1.0,0.10526315789473684,0.1904761904761905,0.0,2452,0.0,0.0,60601,20,432,160,0.5188870007146993,0.006266272745651317,0.0021080555781344463,0,0.0,1,1
blend_75tcn,0.46,2,3,True,1,1,431,60168,0.5,0.0023148148148148147,0.004608294930875576,1,1,0,38,1,1.0,0.02631578947368421,0.05128205128205127,0.0,2452,30.0,30.0,60601,20,432,160,0.5188870007146993,0.006266272745651317,0.0021080555781344463,0,0.0,2,3
blend_75tcn,0.46,3,5,False,0,0,432,60169,0.0,0.0,0.0,0,0,0,38,0,0.0,0.0,0.0,0.0,2452,,,60601,20,432,160,0.5188870007146993,0.006266272745651317,0.0021080555781344463,0,0.0,3,5
blend_75tcn,0.48000000000000004,1,1,True,5,0,427,60169,1.0,0.011574074074074073,0.022883295194508005,4,4,0,38,4,1.0,0.10526315789473684,0.1904761904761905,0.0,2452,0.0,0.0,60601,20,432,160,0.5188870007146993,0.006266272745651317,0.0021080555781344463,0,0.0,1,1
blend_75tcn,0.48000000000000004,2,3,True,1,1,431,60168,0.5,0.0023148148148148147,0.004608294930875576,1,1,0,38,1,1.0,0.02631578947368421,0.05128205128205127,0.0,2452,30.0,30.0,60601,20,432,160,0.5188870007146993,0.006266272745651317,0.0021080555781344463,0,0.0,2,3
blend_75tcn,0.48000000000000004,3,5,False,0,0,432,60169,0.0,0.0,0.0,0,0,0,38,0,0.0,0.0,0.0,0.0,2452,,,60601,20,432,160,0.5188870007146993,0.006266272745651317,0.0021080555781344463,0,0.0,3,5
blend_75tcn,0.5,1,1,True,4,0,428,60169,1.0,0.009259259259259259,0.018348623853211007,3,3,0,38,3,1.0,0.07894736842105263,0.14634146341463414,0.0,2452,0.0,0.0,60601,20,432,160,0.5188870007146993,0.006266272745651317,0.0021080555781344463,0,0.0,1,1
blend_75tcn,0.5,2,3,True,1,1,431,60168,0.5,0.0023148148148148147,0.004608294930875576,1,1,0,38,1,1.0,0.02631578947368421,0.05128205128205127,0.0,2452,30.0,30.0,60601,20,432,160,0.5188870007146993,0.006266272745651317,0.0021080555781344463,0,0.0,2,3
blend_75tcn,0.5,3,5,False,0,0,432,60169,0.0,0.0,0.0,0,0,0,38,0,0.0,0.0,0.0,0.0,2452,,,60601,20,432,160,0.5188870007146993,0.006266272745651317,0.0021080555781344463,0,0.0,3,5
blend_75tcn,0.52,1,1,True,3,0,429,60169,1.0,0.006944444444444444,0.013793103448275862,2,2,0,38,2,1.0,0.05263157894736842,0.1,0.0,2452,0.0,0.0,60601,20,432,160,0.5188870007146993,0.006266272745651317,0.0021080555781344463,0,0.0,1,1
blend_75tcn,0.52,2,3,True,1,1,431,60168,0.5,0.0023148148148148147,0.004608294930875576,1,1,0,38,1,1.0,0.02631578947368421,0.05128205128205127,0.0,2452,30.0,30.0,60601,20,432,160,0.5188870007146993,0.006266272745651317,0.0021080555781344463,0,0.0,2,3
blend_75tcn,0.52,3,5,False,0,0,432,60169,0.0,0.0,0.0,0,0,0,38,0,0.0,0.0,0.0,0.0,2452,,,60601,20,432,160,0.5188870007146993,0.006266272745651317,0.0021080555781344463,0,0.0,3,5
blend_75tcn,0.54,1,1,True,3,0,429,60169,1.0,0.006944444444444444,0.013793103448275862,2,2,0,38,2,1.0,0.05263157894736842,0.1,0.0,2452,0.0,0.0,60601,20,432,160,0.5188870007146993,0.006266272745651317,0.0021080555781344463,0,0.0,1,1
blend_75tcn,0.54,2,3,True,1,1,431,60168,0.5,0.0023148148148148147,0.004608294930875576,1,1,0,38,1,1.0,0.02631578947368421,0.05128205128205127,0.0,2452,30.0,30.0,60601,20,432,160,0.5188870007146993,0.006266272745651317,0.0021080555781344463,0,0.0,2,3
blend_75tcn,0.54,3,5,False,0,0,432,60169,0.0,0.0,0.0,0,0,0,38,0,0.0,0.0,0.0,0.0,2452,,,60601,20,432,160,0.5188870007146993,0.006266272745651317,0.0021080555781344463,0,0.0,3,5
blend_75tcn,0.56,1,1,True,3,0,429,60169,1.0,0.006944444444444444,0.013793103448275862,2,2,0,38,2,1.0,0.05263157894736842,0.1,0.0,2452,0.0,0.0,60601,20,432,160,0.5188870007146993,0.006266272745651317,0.0021080555781344463,0,0.0,1,1
blend_75tcn,0.56,2,3,True,1,1,431,60168,0.5,0.0023148148148148147,0.004608294930875576,1,1,0,38,1,1.0,0.02631578947368421,0.05128205128205127,0.0,2452,30.0,30.0,60601,20,432,160,0.5188870007146993,0.006266272745651317,0.0021080555781344463,0,0.0,2,3
blend_75tcn,0.56,3,5,False,0,0,432,60169,0.0,0.0,0.0,0,0,0,38,0,0.0,0.0,0.0,0.0,2452,,,60601,20,432,160,0.5188870007146993,0.006266272745651317,0.0021080555781344463,0,0.0,3,5
blend_75tcn,0.5800000000000001,1,1,True,3,0,429,60169,1.0,0.006944444444444444,0.013793103448275862,2,2,0,38,2,1.0,0.05263157894736842,0.1,0.0,2452,0.0,0.0,60601,20,432,160,0.5188870007146993,0.006266272745651317,0.0021080555781344463,0,0.0,1,1
blend_75tcn,0.5800000000000001,2,3,True,1,1,431,60168,0.5,0.0023148148148148147,0.004608294930875576,1,1,0,38,1,1.0,0.02631578947368421,0.05128205128205127,0.0,2452,30.0,30.0,60601,20,432,160,0.5188870007146993,0.006266272745651317,0.0021080555781344463,0,0.0,2,3
blend_75tcn,0.5800000000000001,3,5,False,0,0,432,60169,0.0,0.0,0.0,0,0,0,38,0,0.0,0.0,0.0,0.0,2452,,,60601,20,432,160,0.5188870007146993,0.006266272745651317,0.0021080555781344463,0,0.0,3,5
blend_75tcn,0.6,1,1,True,3,0,429,60169,1.0,0.006944444444444444,0.013793103448275862,2,2,0,38,2,1.0,0.05263157894736842,0.1,0.0,2452,0.0,0.0,60601,20,432,160,0.5188870007146993,0.006266272745651317,0.0021080555781344463,0,0.0,1,1
blend_75tcn,0.6,2,3,True,1,1,431,60168,0.5,0.0023148148148148147,0.004608294930875576,1,1,0,38,1,1.0,0.02631578947368421,0.05128205128205127,0.0,2452,30.0,30.0,60601,20,432,160,0.5188870007146993,0.006266272745651317,0.0021080555781344463,0,0.0,2,3
blend_75tcn,0.6,3,5,False,0,0,432,60169,0.0,0.0,0.0,0,0,0,38,0,0.0,0.0,0.0,0.0,2452,,,60601,20,432,160,0.5188870007146993,0.006266272745651317,0.0021080555781344463,0,0.0,3,5
blend_75tcn,0.62,1,1,True,3,0,429,60169,1.0,0.006944444444444444,0.013793103448275862,2,2,0,38,2,1.0,0.05263157894736842,0.1,0.0,2452,0.0,0.0,60601,20,432,160,0.5188870007146993,0.006266272745651317,0.0021080555781344463,0,0.0,1,1
blend_75tcn,0.62,2,3,True,1,1,431,60168,0.5,0.0023148148148148147,0.004608294930875576,1,1,0,38,1,1.0,0.02631578947368421,0.05128205128205127,0.0,2452,30.0,30.0,60601,20,432,160,0.5188870007146993,0.006266272745651317,0.0021080555781344463,0,0.0,2,3
blend_75tcn,0.62,3,5,False,0,0,432,60169,0.0,0.0,0.0,0,0,0,38,0,0.0,0.0,0.0,0.0,2452,,,60601,20,432,160,0.5188870007146993,0.006266272745651317,0.0021080555781344463,0,0.0,3,5
blend_75tcn,0.64,1,1,True,2,0,430,60169,1.0,0.004629629629629629,0.009216589861751152,2,2,0,38,2,1.0,0.05263157894736842,0.1,0.0,2452,15.0,27.0,60601,20,432,160,0.5188870007146993,0.006266272745651317,0.0021080555781344463,0,0.0,1,1
blend_75tcn,0.64,2,3,False,0,0,432,60169,0.0,0.0,0.0,0,0,0,38,0,0.0,0.0,0.0,0.0,2452,,,60601,20,432,160,0.5188870007146993,0.006266272745651317,0.0021080555781344463,0,0.0,2,3
blend_75tcn,0.64,3,5,False,0,0,432,60169,0.0,0.0,0.0,0,0,0,38,0,0.0,0.0,0.0,0.0,2452,,,60601,20,432,160,0.5188870007146993,0.006266272745651317,0.0021080555781344463,0,0.0,3,5
blend_75tcn,0.66,1,1,True,2,0,430,60169,1.0,0.004629629629629629,0.009216589861751152,2,2,0,38,2,1.0,0.05263157894736842,0.1,0.0,2452,15.0,27.0,60601,20,432,160,0.5188870007146993,0.006266272745651317,0.0021080555781344463,0,0.0,1,1
blend_75tcn,0.66,2,3,False,0,0,432,60169,0.0,0.0,0.0,0,0,0,38,0,0.0,0.0,0.0,0.0,2452,,,60601,20,432,160,0.5188870007146993,0.006266272745651317,0.0021080555781344463,0,0.0,2,3
blend_75tcn,0.66,3,5,False,0,0,432,60169,0.0,0.0,0.0,0,0,0,38,0,0.0,0.0,0.0,0.0,2452,,,60601,20,432,160,0.5188870007146993,0.006266272745651317,0.0021080555781344463,0,0.0,3,5
blend_75tcn,0.68,1,1,True,2,0,430,60169,1.0,0.004629629629629629,0.009216589861751152,2,2,0,38,2,1.0,0.05263157894736842,0.1,0.0,2452,15.0,27.0,60601,20,432,160,0.5188870007146993,0.006266272745651317,0.0021080555781344463,0,0.0,1,1
blend_75tcn,0.68,2,3,False,0,0,432,60169,0.0,0.0,0.0,0,0,0,38,0,0.0,0.0,0.0,0.0,2452,,,60601,20,432,160,0.5188870007146993,0.006266272745651317,0.0021080555781344463,0,0.0,2,3
blend_75tcn,0.68,3,5,False,0,0,432,60169,0.0,0.0,0.0,0,0,0,38,0,0.0,0.0,0.0,0.0,2452,,,60601,20,432,160,0.5188870007146993,0.006266272745651317,0.0021080555781344463,0,0.0,3,5
blend_75tcn,0.7000000000000001,1,1,True,2,0,430,60169,1.0,0.004629629629629629,0.009216589861751152,2,2,0,38,2,1.0,0.05263157894736842,0.1,0.0,2452,15.0,27.0,60601,20,432,160,0.5188870007146993,0.006266272745651317,0.0021080555781344463,0,0.0,1,1
blend_75tcn,0.7000000000000001,2,3,False,0,0,432,60169,0.0,0.0,0.0,0,0,0,38,0,0.0,0.0,0.0,0.0,2452,,,60601,20,432,160,0.5188870007146993,0.006266272745651317,0.0021080555781344463,0,0.0,2,3
blend_75tcn,0.7000000000000001,3,5,False,0,0,432,60169,0.0,0.0,0.0,0,0,0,38,0,0.0,0.0,0.0,0.0,2452,,,60601,20,432,160,0.5188870007146993,0.006266272745651317,0.0021080555781344463,0,0.0,3,5
blend_75tcn,0.7200000000000001,1,1,True,2,0,430,60169,1.0,0.004629629629629629,0.009216589861751152,2,2,0,38,2,1.0,0.05263157894736842,0.1,0.0,2452,15.0,27.0,60601,20,432,160,0.5188870007146993,0.006266272745651317,0.0021080555781344463,0,0.0,1,1
blend_75tcn,0.7200000000000001,2,3,False,0,0,432,60169,0.0,0.0,0.0,0,0,0,38,0,0.0,0.0,0.0,0.0,2452,,,60601,20,432,160,0.5188870007146993,0.006266272745651317,0.0021080555781344463,0,0.0,2,3
blend_75tcn,0.7200000000000001,3,5,False,0,0,432,60169,0.0,0.0,0.0,0,0,0,38,0,0.0,0.0,0.0,0.0,2452,,,60601,20,432,160,0.5188870007146993,0.006266272745651317,0.0021080555781344463,0,0.0,3,5
blend_75tcn,0.74,1,1,True,1,0,431,60169,1.0,0.0023148148148148147,0.0046189376443418004,1,1,0,38,1,1.0,0.02631578947368421,0.05128205128205127,0.0,2452,30.0,30.0,60601,20,432,160,0.5188870007146993,0.006266272745651317,0.0021080555781344463,0,0.0,1,1
blend_75tcn,0.74,2,3,False,0,0,432,60169,0.0,0.0,0.0,0,0,0,38,0,0.0,0.0,0.0,0.0,2452,,,60601,20,432,160,0.5188870007146993,0.006266272745651317,0.0021080555781344463,0,0.0,2,3
blend_75tcn,0.74,3,5,False,0,0,432,60169,0.0,0.0,0.0,0,0,0,38,0,0.0,0.0,0.0,0.0,2452,,,60601,20,432,160,0.5188870007146993,0.006266272745651317,0.0021080555781344463,0,0.0,3,5
blend_75tcn,0.76,1,1,True,1,0,431,60169,1.0,0.0023148148148148147,0.0046189376443418004,1,1,0,38,1,1.0,0.02631578947368421,0.05128205128205127,0.0,2452,30.0,30.0,60601,20,432,160,0.5188870007146993,0.006266272745651317,0.0021080555781344463,0,0.0,1,1
blend_75tcn,0.76,2,3,False,0,0,432,60169,0.0,0.0,0.0,0,0,0,38,0,0.0,0.0,0.0,0.0,2452,,,60601,20,432,160,0.5188870007146993,0.006266272745651317,0.0021080555781344463,0,0.0,2,3
blend_75tcn,0.76,3,5,False,0,0,432,60169,0.0,0.0,0.0,0,0,0,38,0,0.0,0.0,0.0,0.0,2452,,,60601,20,432,160,0.5188870007146993,0.006266272745651317,0.0021080555781344463,0,0.0,3,5
blend_75tcn,0.78,1,1,True,1,0,431,60169,1.0,0.0023148148148148147,0.0046189376443418004,1,1,0,38,1,1.0,0.02631578947368421,0.05128205128205127,0.0,2452,30.0,30.0,60601,20,432,160,0.5188870007146993,0.006266272745651317,0.0021080555781344463,0,0.0,1,1
